medra_code,medra_name
10085009,Endoscopic radiofrequency ablation of lower oesophageal sphincter
10085010,Hemiconvulsion-hemiplegia-epilepsy syndrome
10085011,Anaphylactic reaction to contrast agent
10085012,Quick's value abnormal
10085013,Wound fat liquefaction
10085014,Laboratory confirmed SARS-CoV-2 infection without symptoms
10085015,Subcostal pain
10085016,Dyscirculatory encephalopathy
10085017,Herpes simplex bronchitis
10085018,Norovirus infection
10085019,Thyroid autotransplantation
10085020,Ear odour
10085021,Ear odor
10085022,Benign neoplasm removal
10085023,Neoplasm removal
10085024,Malignant neoplasm removal
10085025,Immune-mediated hypophysitis
10085026,Immune-mediated oesophagitis
10085027,Immune-mediated esophagitis
10085028,Non-surgical skin tightening
10085029,J-plasty
10085030,Barbotage
10085031,Juvenile absence epilepsy
10085032,Blood strontium increased
10085033,Rapid alternating movement test abnormal
10085034,Childhood absence epilepsy
10085035,Infusion related hypotension
10085036,Stomatodynia
10085037,Acute prerenal insufficiency
10085038,Lacquer crack
10085039,Sensorineural hearing loss congenital
10085040,Endobronchial ultrasound transbronchial needle aspiration
10085041,EBUS-TBNA
10085042,Juvenile plantar dermatosis
10085043,Dermatitis plantaris sicca
10085044,Left atrial appendage closure implant
10085045,Omental haemorrhage
10085046,Omental hemorrhage
10085047,CYP2C9 gene status assay
10085048,Loose body removal
10085049,Cardiac lipoma
10085050,Atrial lipoma
10085051,Familial chylomicronemia syndrome
10085052,Familial chylomicronaemia syndrome
10085053,Olfactory reference syndrome
10085054,Acquired soft palate fissure
10085055,Paranasal sinus mass
10085056,Bifid ureter
10085057,Arteriovenous fistula site abscess
10085058,Interstitial lung disease with a progressive phenotype
10085059,Retinal occlusive vasculitis
10085060,Retinal arterial occlusive vasculitis
10085061,Retinal vein occlusive vasculitis
10085062,Sclerosing mesenteritis
10085063,Lumbosacral radiculoplexus neuropathy
10085064,Strazhesko-Vasilenko classification
10085065,Colo-urethral fistula
10085066,Loose anagen syndrome
10085067,Perivascular epithelioid cell tumour
10085068,Chop wound
10085069,Immune-mediated cystitis
10085070,Haemorrhagic occlusive retinal vasculitis
10085071,HORV
10085072,Hemorrhagic occlusive retinal vasculitis
10085073,Cheek rotation flap
10085074,Paraneoplastic erythromelalgia
10085075,Lymphodepletion
10085076,HCoV-229E infection
10085077,HCoV-OC43 infection
10085078,HCoV-NL63 infection
10085079,HCoV-HKU1 infection
10085080,Congenital COVID-19
10085081,SARS-CoV-2 IgA antibody test
10085082,COVID-19 recurrent
10085083,Congenital SARS-CoV-2 infection
10085084,Recurrent subareolar breast abscess
10085085,Stiff skin syndrome
10085086,Immune-mediated meningoencephalitis
10085087,Treatment delayed
10085088,Prolonged neutropenia
10085089,Prolonged thrombocytopenia
10085090,High flow heated humidified oxygen therapy
10085091,Cancer with a high tumour mutational burden
10085092,Cancer with a high tumor mutational burden
10085093,Craniofacial injury
10085094,Papilla of Vater sclerosis
10085095,Peritoneal catheter insertion
10085096,Infected large intestinal ulcer
10085097,Gingival scar
10085098,Acinar cell carcinoma of prostate
10085099,Nasopharyngeal perforation
10085100,Gum scar
10085101,Lumbosacral neuritis
10085102,Breakthrough haemolysis
10085103,Breakthrough hemolysis
10085104,Dolichocephaly
10085105,Dorsal root ganglia radiofrequency
10085106,Toxic pulmonary arterial hypertension
10085107,Hyperthyroid cardiopathy
10085108,Peritoneal catheter complication
10085109,Vascular catheter complication
10085110,Gracilis myocutaneous flaps operation
10085111,Cold allergy
10085112,Astigmatic keratotomy
10085113,Limbal relaxing incisions
10085114,Seroma drainage
10085115,Laparostomy
10085116,Renal exploration
10085117,Ureterocalicostomy
10085118,Nuclear senile cataract
10085119,Conventional oxygen therapy
10085120,Magnetic resonance imaging hepatobiliary
10085121,Magnetic resonance imaging hepatobiliary abnormal
10085122,Immature granulocyte count
10085123,Follicular lymphoma stage I
10085124,Neutrophil/lymphocyte ratio
10085125,Follicular lymphoma stage II
10085126,Follicular lymphoma stage IV
10085127,Follicular lymphoma stage III
10085128,Follicular lymphoma
10085129,CSF virus test
10085130,Hepatitis E virus IgG antibody
10085131,Hepatitis E virus IgA antibody
10085132,Hepatitis E virus IgM antibody
10085133,Renal carbuncle
10085134,Inferior vena cava reconstruction
10085135,Osteophyte formation
10085136,Haemorrhagic gastroenteritis
10085137,Hemorrhagic gastroenteritis
10085138,Intradermal injection
10085139,Speech delay
10085140,Intralesional injection
10085141,Alalia
10085142,Optometric therapy
10085143,Vision training
10085144,Urethral bubble passage
10085145,Hepatitis E RNA
10085146,Appendix cancer metastatic
10085147,Chronic erosive gastritis
10085148,Clostridioides difficile test positive
10085149,Intestinal infection due to Clostridioides difficile
10085150,Clostridioides difficile immunization
10085151,Clostridioides difficile septicemia
10085152,"Diarrhea, Clostridioides difficile"
10085153,"Diarrhoea, Clostridioides difficile"
10085154,Clostridioides difficile isolated in stool
10085155,Clostridioides difficile immunisation
10085156,Clostridioides difficile sepsis
10085157,Clostridioides difficile colitis
10085158,Clostridioides difficile infection
10085159,Clostridioides difficile infection recurrence
10085160,Clostridioides difficile toxin test positive
10085161,Clostridioides difficile septicaemia
10085162,Clostridioides difficile toxin test
10085163,Scleral haematoma
10085164,Scleral hematoma
10085165,Verneuil's disease
10085166,Holotranscobalamin decreased
10085167,Hyperplastic sinusitis
10085168,Cold shock response
10085169,Paralabral cyst
10085170,Warthin-like papillary thyroid carcinoma
10085171,Urethroscrotal fistula
10085172,Dental implant removal
10085173,Subgaleal abscess
10085174,Perianal cyst
10085175,Ameloblastic fibroma
10085176,Phantom vibration syndrome
10085177,Penile fissure
10085178,Vestibular neuritis
10085179,Impulse oscillometry
10085180,Quantitative sensory testing
10085181,Tracheal compression
10085182,Temporary transvenous pacing
10085183,Non-dilating digital retinogram
10085184,Electric shock sensation in head
10085185,Brain zaps
10085186,External ventricular drainage
10085187,Wire guided excision biopsy breast
10085188,Probable e-cigarette or vaping product use associated lung injury
10085189,Confirmed e-cigarette or vaping product use associated lung injury
10085190,EVALI confirmed
10085191,EVALI probable
10085192,Hypoferremia
10085193,Hypoferraemia
10085194,Bacterial folliculitis
10085195,Exophytic gastric tumor
10085196,Exophytic gastric tumour
10085197,Nasolabial flap
10085198,Follicular eczema
10085199,Thymoma benign
10085200,Framingham risk score
10085201,Compressive goiter
10085202,Mixed tension migraine
10085203,Compressive goitre
10085204,HCO3
10085205,HCO3 abnormal
10085206,HCO3 low
10085207,HCO3 decreased
10085208,HCO3 normal
10085209,HCO3 increased
10085210,Ormond's disease
10085211,Ventricular drain related infection
10085212,Ventricular drain dislodgement
10085213,Ventricular drain obstruction
10085214,Obstructive intraventricular haemorrhage
10085215,Ventricular drain disconnection issue
10085216,Ventricular drain placement
10085217,Ventricular drain misplacement
10085218,Obstructive intraventricular hemorrhage
10085219,Lupus anticoagulant hypoprothrombinaemia syndrome
10085220,Lupus anticoagulant hypoprothrombinemia syndrome
10085221,Insulin therapy
10085222,Insulin pump therapy
10085223,Syndrome W
10085224,Paranasal mucopyocoele
10085225,"Pseudohallucination, olfactory"
10085226,"Pseudohallucination, visual"
10085227,"Pseudohallucination, tactile"
10085228,"Pseudohallucination, gustatory"
10085229,"Pseudohallucination, synaesthetic"
10085230,"Pseudohallucination, mixed"
10085231,"Pseudohallucination, synesthetic"
10085232,Left anterior descending coronary artery restenosis
10085233,Self-destructive behaviour
10085234,Self-destructive behavior
10085235,Jaw swelling
10085236,Lip scar
10085237,Rotator cuff injury of hip
10085238,Gluteal muscle tear
10085239,JAG1 gene mutation
10085240,Stoma evaluation
10085241,Toothpaste allergy
10085242,Chronic coronary syndrome
10085243,MRI pituitary
10085244,Heritable pulmonary arterial hypertension
10085245,Drug and toxin-induced pulmonary arterial hypertension
10085246,Body modification
10085247,Genital beading procedure
10085248,Postoperative lymphocele
10085249,Bathrocephaly
10085250,Precerebral artery embolism
10085251,Orbital swelling
10085252,Lacrimo-auriculo-dento-digital syndrome
10085253,LADD syndrome
10085254,Cancer cells urine present
10085255,Magnetic resonance imaging head
10085256,Magnetic resonance imaging head abnormal
10085257,Magnetic resonance imaging head normal
10085258,Perivascular epithelioid cell tumor
10085259,PEComa
10085263,Non-structural valve dysfunction
10085264,Capsule contents not opened as labelled
10085265,Product not dissolved before administration
10085266,Delayed dose administration
10085267,Merkel cell polyomavirus infection
10085268,Acopia
10085269,ARDS disease progression
10085270,Oral appliance
10085271,Osteochemonecrosis of jaw
10085272,Unevaluable test result
10085273,Saucerization
10085274,Saucerisation
10085275,Capsule contents not opened as labeled
10085276,Persistent hiccups
10085277,Bankart repair
10085278,Computerised tomogram of gallbladder
10085279,Computerized tomogram of gallbladder
10085280,Fibroadenomatoid mastopathy
10085281,Flatfoot reconstruction
10085282,Intestinal lipomatosis
10085283,Ileovesical fistula
10085284,Cardiac polyp
10085285,Ventricular drain site discharge
10085286,Ventricular drain leakage
10085287,Anal gonococcal infection
10085288,Spock eyebrow
10085289,Galli-Galli disease
10085290,Mephisto effect
10085291,Gingival examination
10085292,Aichmophobia
10085293,Cancer with high TMB
10085294,Acquired left ventricle outflow tract obstruction
10085295,Prosthetic cardiac valve fibrosis
10085296,Prosthetic cardiac valve calcification
10085297,Paravalvular regurgitation
10085298,Jugular vein haemorrhage
10085299,External jugular vein bleeding
10085300,Squamous non-small cell lung cancer
10085301,Epidermoid carcinoma lung
10085302,Paravalvular pulmonary regurgitation
10085303,Internal jugular vein bleeding
10085304,Bioprosthetic valve failure
10085305,Jugular vein hemorrhage
10085306,Cow's milk protein allergy
10085307,Cow's milk protein intolerance
10085308,Brachial plexitis
10085309,Cutaneous small vessel vasculitis
10085310,Mesenteric artery embolisation
10085311,Lumbar artery embolisation
10085312,Lumbar artery embolization
10085313,Mesenteric artery embolization
10085314,Endovascular aortic aneurysm repair
10085315,Malignant spinal cord compression
10085316,Heel fissure
10085317,Interferon gamma release assay gold-in tube positive
10085318,Interferon gamma release assay gold plus test positive
10085319,Enzyme-linked immunospot test positive
10085320,Weissella infection
10085321,Sinus tract formation
10085322,Weissella confusa infection
10085323,Venereal lymphogranuloma proctitis
10085324,Raynaud's phenomenon of the nipple
10085325,Catheter directed thrombolysis
10085326,Parietal lobe epilepsy
10085327,Parotid gland stone
10085328,Basic metabolic panel
10085329,Shoulder wrap fixative
10085330,Peripheral artery stent removal
10085331,Lower urinary tract infection bacterial
10085332,Chest wall cellulitis
10085333,Desault bandage
10085334,Hip joint injection
10085335,Suprapatellar tendonitis
10085336,Interstitial lung fluid overload
10085337,Papillary urothelial carcinoma
10085338,Hip osteopenia
10085339,Renal microlithiasis
10085340,Arthrogram hip
10085341,Pathologic fracture of rib
10085342,Acute hypoxic respiratory failure
10085343,Spinal osteopenia
10085344,Acute paraproctitis
10085345,Mosaic attenuation in lung
10085346,Renal-limited thrombotic microangiopathy
10085347,Walled-off pancreatic necrosis
10085348,Biotensiometry
10085349,Cervicogenic dysphagia
10085350,Anaplastic pleomorphic xanthoastrocytoma
10085351,Pleomorphic xanthoastrocytoma
10085352,Immune-mediated lung disease
10085353,Ureteropelvic junction stenosis
10085354,Congenital ureteropelvic junction stenosis
10085355,Bone neoplasm excision
10085356,Idiopathic dizziness
10085357,Acquired hypocalciuric hypercalcaemia
10085358,Acquired hypocalciuric hypercalcemia
10085359,Sulcal effacement
10085360,Survivor guilt
10085361,Drug-induced enterocolitis syndrome
10085362,Inherited otosclerosis
10085363,Tape stripping procedure
10085364,Pulmonary venous hypertension
10085365,Transepidermal water loss measurement
10085366,Cardiac therapeutic procedure
10085367,Skin suction blister fluid analysis
10085368,Cervix scarring
10085369,Gastrointestinal anastomotic haemorrhage
10085370,Covert brain infarct
10085371,Gastrointestinal anastomotic hemorrhage
10085372,Myxoma
10085373,Scar inflammation
10085374,Hypoxic liver injury
10085375,Cicatricial atelectasis
10085376,Lung infection bacterial
10085377,Trigeminal nerve stimulation
10085378,Hydroxyapatite crystal deposition disease
10085379,Cayler cardiofacial syndrome
10085380,Asymmetrical crying facies with cardiac defect
10085381,Oral muguet
10085382,Endoscopic third ventriculostomy
10085383,Bladder neck stenosis
10085384,Chronic pneumonia
10085385,Beta hexosaminidase deficiency
10085386,Tight plantar fascia
10085387,Enlargement of optic recess
10085388,Stoma hernia repair
10085389,Endocrine system examination
10085390,Pulmonary artery compression
10085391,Incisional hernia perforation
10085392,Immune-mediated liver injury
10085393,Immune-mediated gastroenteritis
10085394,Streptococcus agalactiae septicemia
10085395,Allergic reaction to chemotherapy
10085396,Streptococcus agalactiae infection
10085397,Steroid-induced cardiomyopathy
10085398,Streptococcus agalactiae septicaemia
